username,user id,access hash,name,group,group id
zxl1992,1388591922,-2544290824602715706,pisimai,🐙🫧Tako Protocol,1964332806
Tonu_001,5408039901,-1873880064037961768,Moonrise ❖,🐙🫧Tako Protocol,1964332806
MissRose_bot,609517172,5420777147245755835,Rose,🐙🫧Tako Protocol,1964332806
luochang,357164511,1117052262228422924,0xluo.eth (on farcaster),🐙🫧Tako Protocol,1964332806
hakmark,1247178569,796693454443362039,Marek H,🐙🫧Tako Protocol,1964332806
weili0x,5427954134,-8477105012865750102,Wei Li,🐙🫧Tako Protocol,1964332806
nik_flip_it,1311274373,-5178539052879347367,Nik,🐙🫧Tako Protocol,1964332806
LeonEntyS,1661542041,8249586566693657421,Leon@HK,🐙🫧Tako Protocol,1964332806
gfw1990,550108172,4561259801301249564,Adam | L2SCAN,🐙🫧Tako Protocol,1964332806
enelrj,784344722,-7746887530169816536,ene,🐙🫧Tako Protocol,1964332806
Bcog55,5384508088,-5147290804753731015,Brendan Coughlan | Eigenlabs,🐙🫧Tako Protocol,1964332806
optimystic_eth,637767975,-4631786331519965955,optimystic,🐙🫧Tako Protocol,1964332806
weigor,436954215,-3263402182086845152,#R R,🐙🫧Tako Protocol,1964332806
abishekinguout,503438046,-1716624368504966315,Abi in NY Tech Week 🗽,🐙🫧Tako Protocol,1964332806
avelykyy,120923528,-3887253835502268576,Andriy,🐙🫧Tako Protocol,1964332806
OxPlutoo,5831786104,-2386550240627134960,Pluto |〇 Particle.Trade,🐙🫧Tako Protocol,1964332806
yangwao,117346283,1279454135812775622,Matej yangWao,🐙🫧Tako Protocol,1964332806
,6849706352,3986860574409092445,lqqnbgesdad jhlfj,🐙🫧Tako Protocol,1964332806
Damselfly1,384557323,2275271549544039576,dammy Lola,🐙🫧Tako Protocol,1964332806
,6978555275,5090984936973064095,,🐙🫧Tako Protocol,1964332806
Arthur_CMO,5295969263,-3909541507658576194,Arthur l Bull crypto team,🐙🫧Tako Protocol,1964332806
,6757008825,-3730008728748868854,,🐙🫧Tako Protocol,1964332806
Rickyprasetya1,1162052095,-7565908352169766876,Qnoy,🐙🫧Tako Protocol,1964332806
Chunjia_0x,5998602676,-554460630961671983,佳 淳,🐙🫧Tako Protocol,1964332806
intothenetwork,5092815180,2799577908774669431,intothenetwork,🐙🫧Tako Protocol,1964332806
nanakodesu,5474523938,1673050443280287868,Luna,🐙🫧Tako Protocol,1964332806
